Region Code,Bldg State,Bldg Status,Property Type,Bldg ANSI Usable,Total Parking Spaces,Owned/Leased,Construction Date,Historical Type,Historical Status,ABA Accessibility Flag ,Building Age,Cluster
1.0,ME,ACTIVE,BUILDING,1614.0,4.999999999999993,OWNED,2034-01-01,Field Not In Use,National Register Listed,Will Conform,-9.0,0
1.0,ME,ACTIVE,BUILDING,1903.9999999999964,0.0,OWNED,2037-01-01,Field Not In Use,National Register Listed,Will Conform,-12.0,0
1.0,ME,ACTIVE,BUILDING,389.0,2.0,OWNED,2037-01-01,Field Not In Use,National Register Listed,Will Conform,-12.0,0
1.0,ME,ACTIVE,BUILDING,28190.0,0.0,OWNED,2009-05-06,Field Not In Use,Not Evaluated,Yes,16.0,0
1.0,ME,ACTIVE,BUILDING,15357.0,0.0,OWNED,2010-07-12,Field Not In Use,Not Evaluated,Yes,15.0,0
1.0,ME,ACTIVE,BUILDING,0.0,0.0,OWNED,2009-08-01,Field Not In Use,Not Evaluated,Yes,16.0,0
1.0,ME,ACTIVE,BUILDING,5537.0,4.0,OWNED,2064-01-01,Field Not In Use, ,Will Conform,-39.0,0
1.0,ME,ACTIVE,BUILDING,512.0,2.0,OWNED,2064-01-01,Field Not In Use, ,Will Conform,-39.0,0
1.0,ME,ACTIVE,BUILDING,19168.0,28.0,OWNED,2013-04-30,Field Not In Use,Not Evaluated,Yes,12.0,0
1.0,ME,ACTIVE,BUILDING,9472.0,2.999999999999993,OWNED,2013-04-30,Field Not In Use,Not Evaluated,Yes,12.0,0
1.0,ME,ACTIVE,BUILDING,8495.0,0.0,OWNED,2013-04-30,Field Not In Use,Not Evaluated,Yes,12.0,0
1.0,ME,ACTIVE,BUILDING,64705.0,90.0,OWNED,2009-08-01,Field Not In Use,Not Evaluated,Will Conform,16.0,0
1.0,ME,ACTIVE,BUILDING,6452.0,0.0,OWNED,2009-08-01,Field Not In Use,Not Evaluated,Yes,16.0,0
1.0,ME,ACTIVE,BUILDING,6093.000000000004,8.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,ME,ACTIVE,BUILDING,1500.0000000000036,4.0,LEASED,2000-12-01,Field Not In Use,Not Evaluated,No,25.0,0
1.0,ME,ACTIVE,BUILDING,3807.0,12.0,LEASED,2002-07-31,Field Not In Use,Not Evaluated,Yes,23.0,0
1.0,ME,ACTIVE,BUILDING,9819.000000000004,36.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,ME,ACTIVE,BUILDING,6270.0,100.0,LEASED,1999-08-01,Field Not In Use,Not Evaluated,Yes,26.0,0
1.0,ME,ACTIVE,BUILDING,0.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,ME,ACTIVE,BUILDING,5000.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,ME,ACTIVE,BUILDING,19816.0,43.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,ME,ACTIVE,BUILDING,27835.0,15.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,ME,ACTIVE,BUILDING,12559.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,ME,ACTIVE,BUILDING,2608.0,16.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,ME,ACTIVE,BUILDING,19889.0,2.999999999999993,LEASED,2000-01-01,Field Not In Use,National Register Listed,Will Conform,25.0,0
1.0,ME,ACTIVE,BUILDING,6310.999999999996,31.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,ME,ACTIVE,BUILDING,6328.999999999996,8.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,ME,ACTIVE,STRUCTURE,0.0,30.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,ME,ACTIVE,BUILDING,6389.0,28.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,ME,ACTIVE,BUILDING,2758.0000000000036,15.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,ME,ACTIVE,BUILDING,4017.0000000000036,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,ME,ACTIVE,BUILDING,9011.0,26.0,LEASED,2000-01-01,Field Not In Use, ,Will Conform,25.0,0
1.0,ME,ACTIVE,BUILDING,20.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,ME,ACTIVE,BUILDING,989.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,No,25.0,0
1.0,ME,ACTIVE,BUILDING,989.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,No,25.0,0
1.0,ME,ACTIVE,BUILDING,8215.0,15.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,ME,ACTIVE,BUILDING,8811.0,15.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,ME,ACTIVE,BUILDING,1735.9999999999964,0.9999999999999929,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,ME,ACTIVE,BUILDING,1478.0,6.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,ME,ACTIVE,BUILDING,870.0,8.0,LEASED,1985-01-01,Field Not In Use,Not Evaluated,Yes,40.0,0
1.0,ME,ACTIVE,BUILDING,9128.0,0.9999999999999929,LEASED,2009-02-04,Field Not In Use,Not Evaluated,Yes,16.0,0
1.0,ME,ACTIVE,BUILDING,23047.0,50.0,LEASED,2008-10-22,Field Not In Use,Not Evaluated,Yes,17.0,0
1.0,ME,ACTIVE,BUILDING,6214.0,35.0,LEASED,2009-03-01,Field Not In Use,Not Evaluated,Yes,16.0,0
1.0,ME,ACTIVE,BUILDING,9575.0,4.0,LEASED,2009-05-01,Field Not In Use,Not Evaluated,Yes,16.0,0
1.0,ME,ACTIVE,BUILDING,724.0,4.999999999999993,LEASED,2009-01-01,Field Not In Use,Not Evaluated,Yes,16.0,0
1.0,ME,ACTIVE,BUILDING,23042.0,95.0,LEASED,2008-12-16,Field Not In Use,Not Evaluated,Yes,17.0,0
1.0,ME,ACTIVE,BUILDING,1000.0,4.999999999999993,LEASED,2008-12-16,Field Not In Use,Not Evaluated,Will Conform,17.0,0
1.0,ME,ACTIVE,BUILDING,19861.0,140.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,ME,ACTIVE,BUILDING,21375.0,76.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,ME,ACTIVE,BUILDING,13214.0,29.0,LEASED,1980-01-01,Field Not In Use,Not Evaluated,Yes,45.0,0
1.0,ME,ACTIVE,BUILDING,4780.999999999996,40.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,ME,ACTIVE,BUILDING,3356.0,6.0,LEASED,2000-01-01,Field Not In Use, ,No,25.0,0
1.0,ME,ACTIVE,BUILDING,3600.0,11.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,ME,ACTIVE,BUILDING,3770.0,23.0,LEASED,2000-01-01,Field Not In Use, ,Yes,25.0,0
1.0,ME,ACTIVE,BUILDING,600.0,2.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,ME,ACTIVE,BUILDING,4027.0,32.0,LEASED,2000-01-01,Field Not In Use, ,Yes,25.0,0
1.0,ME,ACTIVE,BUILDING,7531.0,19.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,ME,ACTIVE,BUILDING,7041.0,4.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,ME,ACTIVE,BUILDING,13933.0,63.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,ME,ACTIVE,BUILDING,9899.0,29.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,ME,ACTIVE,BUILDING,3508.0000000000036,7.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,NH,ACTIVE,BUILDING,0.0,0.0,OWNED,2023-03-23,Field Not In Use,Not Evaluated,Yes,2.0,0
1.0,NH,ACTIVE,BUILDING,71228.0,44.0,OWNED,2066-01-01,Field Not In Use, ,Will Conform,-41.0,0
1.0,NH,ACTIVE,BUILDING,4200.999999999996,15.0,OWNED,2069-01-01,Field Not In Use, ,Will Conform,-44.0,0
1.0,NH,EXCESS,BUILDING,61279.0,136.0,OWNED,2066-01-01,Field Not In Use,National Register Listed,Will Conform,-41.0,0
1.0,NH,ACTIVE,BUILDING,74839.0,116.0,OWNED,1976-01-01,Field Not In Use,Not Evaluated,Will Conform,49.0,0
1.0,NH,ACTIVE,BUILDING,111929.0,74.0,OWNED,1996-01-01,Field Not In Use,Not Evaluated,Will Conform,29.0,0
1.0,NH,ACTIVE,BUILDING,833.0,0.0,LEASED,2000-01-01,Field Not In Use,National Register Listed,Will Conform,25.0,0
1.0,NH,ACTIVE,BUILDING,3338.0000000000036,20.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,NH,ACTIVE,BUILDING,2300.0000000000036,100.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,NH,ACTIVE,BUILDING,2657.0000000000036,4.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,NH,ACTIVE,BUILDING,11447.0,17.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,NH,ACTIVE,BUILDING,5871.000000000004,25.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,NH,ACTIVE,BUILDING,3424.0,4.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,NH,ACTIVE,BUILDING,11588.0,42.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,NH,ACTIVE,BUILDING,17538.0,15.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,NH,ACTIVE,BUILDING,6300.0,0.9999999999999929,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,NH,ACTIVE,BUILDING,7839.0,29.0,LEASED,1983-06-01,Field Not In Use,Not Evaluated,Yes,42.0,0
1.0,NH,ACTIVE,BUILDING,14656.0,42.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,NH,ACTIVE,BUILDING,625.0,10.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,NH,ACTIVE,BUILDING,7500.0,10.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,NH,ACTIVE,BUILDING,4079.0,8.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,NH,ACTIVE,BUILDING,25860.0,73.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,NH,ACTIVE,BUILDING,100706.0,669.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,NH,ACTIVE,BUILDING,16524.0,55.0,LEASED,2009-02-06,Field Not In Use,Not Evaluated,Will Conform,16.0,0
1.0,NH,ACTIVE,BUILDING,1476.0,2.0,LEASED,2010-06-01,Field Not In Use,Not Evaluated,Will Conform,15.0,0
1.0,NH,ACTIVE,BUILDING,7904.0,2.0,LEASED,2010-12-01,Field Not In Use,Not Evaluated,Yes,15.0,0
1.0,NH,ACTIVE,BUILDING,6752.999999999996,26.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,NH,ACTIVE,BUILDING,8336.999999999996,0.9999999999999929,LEASED,1988-01-01,Field Not In Use,Not Evaluated,Yes,37.0,0
1.0,NH,ACTIVE,BUILDING,3984.0000000000036,0.9999999999999929,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,NH,ACTIVE,BUILDING,2726.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,NH,ACTIVE,BUILDING,6534.000000000004,29.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,NH,ACTIVE,BUILDING,4261.0,6.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,NH,ACTIVE,BUILDING,934.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,NH,ACTIVE,BUILDING,3060.9999999999964,16.0,LEASED,2000-01-01,Field Not In Use, ,Yes,25.0,0
1.0,NH,ACTIVE,BUILDING,14912.0,6.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,NH,ACTIVE,BUILDING,2844.0000000000036,14.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,NH,ACTIVE,BUILDING,1330.0000000000036,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,RI,ACTIVE,BUILDING,73001.0,22.0,OWNED,2008-01-01,Field Not In Use,National Register Listed,Will Conform,17.0,0
1.0,RI,ACTIVE,BUILDING,66547.0,24.0,OWNED,2040-01-01,Field Not In Use,National Register Listed,Will Conform,-15.0,0
1.0,RI,ACTIVE,BUILDING,21999.0,4.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,RI,ACTIVE,BUILDING,129100.0,45.0,LEASED,1981-01-01,Field Not In Use,Not Evaluated,Will Conform,44.0,0
1.0,RI,ACTIVE,BUILDING,4608.999999999996,12.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,RI,ACTIVE,BUILDING,3665.0,18.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,RI,ACTIVE,BUILDING,0.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,RI,ACTIVE,BUILDING,12311.0,52.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,RI,ACTIVE,BUILDING,18687.0,26.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,RI,ACTIVE,BUILDING,9754.0,60.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,RI,ACTIVE,BUILDING,630.0,2.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,No,25.0,0
1.0,RI,ACTIVE,BUILDING,3372.0000000000036,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,RI,ACTIVE,STRUCTURE,0.0,2.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,RI,ACTIVE,BUILDING,18683.0,12.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,RI,ACTIVE,BUILDING,7347.0,35.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,RI,ACTIVE,BUILDING,29204.0,132.0,LEASED,2009-01-01,Field Not In Use,Not Evaluated,Yes,16.0,0
1.0,RI,ACTIVE,BUILDING,8344.0,47.0,LEASED,2007-11-05,Field Not In Use,Not Evaluated,Yes,18.0,0
1.0,RI,ACTIVE,BUILDING,2400.0000000000036,4.999999999999993,LEASED,2008-10-06,Field Not In Use,Not Evaluated,Yes,17.0,0
1.0,RI,ACTIVE,BUILDING,17879.0,83.0,LEASED,2009-07-31,Field Not In Use,Not Evaluated,Yes,16.0,0
1.0,RI,ACTIVE,BUILDING,26484.0,12.0,LEASED,2073-01-01,Field Not In Use,Not Evaluated,Yes,-48.0,0
1.0,RI,ACTIVE,BUILDING,11608.0,12.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,RI,ACTIVE,BUILDING,17208.0,4.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,RI,ACTIVE,BUILDING,14958.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,RI,ACTIVE,BUILDING,21150.0,34.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,No,25.0,0
1.0,VT,ACTIVE,BUILDING,6350.0,2.0,OWNED,2032-01-01,Field Not In Use,National Register Listed,Will Conform,-7.0,0
1.0,VT,ACTIVE,BUILDING,687.0,0.0,LEASED,2017-01-01,Field Not In Use,National Register Listed,Will Conform,8.0,0
1.0,VT,ACTIVE,BUILDING,3945.0,8.0,OWNED,2035-01-01,Field Not In Use,National Register Listed,Will Conform,-10.0,0
1.0,VT,ACTIVE,BUILDING,5826.0,0.0,OWNED,2031-01-01,Field Not In Use,National Register Listed,Will Conform,-6.0,0
1.0,VT,ACTIVE,BUILDING,5833.999999999996,14.0,OWNED,2032-01-01,Field Not In Use,National Register Listed,Will Conform,-7.0,0
1.0,VT,ACTIVE,BUILDING,30732.0,43.0,OWNED,2038-01-01,Field Not In Use,National Register Listed,Will Conform,-13.0,0
1.0,VT,ACTIVE,BUILDING,10291.0,0.0,OWNED,2065-01-01,Field Not In Use, ,Will Conform,-40.0,0
1.0,VT,ACTIVE,BUILDING,1211.0,0.0,OWNED,1985-01-01,Field Not In Use,Not Evaluated,Will Conform,40.0,0
1.0,VT,ACTIVE,BUILDING,95460.0,110.0,OWNED,2060-01-01,Field Not In Use, ,Will Conform,-35.0,0
1.0,VT,ACTIVE,BUILDING,44458.0,94.0,OWNED,2064-01-01,Field Not In Use,National Register Listed,Will Conform,-39.0,0
1.0,VT,ACTIVE,BUILDING,6882.0,29.0,OWNED,2072-01-01,Field Not In Use, ,Will Conform,-47.0,0
1.0,VT,ACTIVE,BUILDING,9448.0,0.0,OWNED,2065-01-01,Field Not In Use,National Register Eligible,Will Conform,-40.0,0
1.0,VT,ACTIVE,BUILDING,2418.0000000000036,0.0,OWNED,1989-01-01,Field Not In Use,Not Evaluated,Will Conform,36.0,0
1.0,VT,ACTIVE,BUILDING,6013.0,13.0,OWNED,2072-01-01,Field Not In Use, ,Will Conform,-47.0,0
1.0,VT,ACTIVE,BUILDING,6858.000000000004,21.0,OWNED,2072-01-01,Field Not In Use, ,Will Conform,-47.0,0
1.0,VT,ACTIVE,BUILDING,20273.0,4.0,OWNED,1997-01-01,Field Not In Use,Not Evaluated,Will Conform,28.0,0
1.0,VT,ACTIVE,BUILDING,3254.0,0.0,OWNED,2005-12-01,Field Not In Use,Not Evaluated,Yes,20.0,0
1.0,VT,ACTIVE,BUILDING,4276.0,0.0,OWNED,1997-01-01,Field Not In Use,Not Evaluated,Will Conform,28.0,0
1.0,VT,ACTIVE,BUILDING,1593.0,0.0,OWNED,1997-01-01,Field Not In Use,Not Evaluated,Will Conform,28.0,0
1.0,VT,ACTIVE,BUILDING,0.0,0.0,OWNED,1997-01-01,Field Not In Use,Not Evaluated,Will Conform,28.0,0
1.0,VT,ACTIVE,BUILDING,3192.0,0.0,OWNED,1997-01-01,Field Not In Use,Not Evaluated,Will Conform,28.0,0
1.0,VT,ACTIVE,BUILDING,2342.0,0.0,OWNED,2004-12-13,Field Not In Use,Not Evaluated,Will Conform,21.0,0
1.0,VT,ACTIVE,BUILDING,496.0,0.0,OWNED,1989-01-01,Field Not In Use,Not Evaluated,Yes,36.0,0
1.0,VT,ACTIVE,BUILDING,49650.0,13.0,OWNED,2033-01-01,Field Not In Use,National Register Listed,Will Conform,-8.0,0
1.0,VT,ACTIVE,BUILDING,1650.9999999999964,0.0,OWNED,2037-01-01,Field Not In Use,National Register Listed,Will Conform,-12.0,0
1.0,VT,ACTIVE,BUILDING,422.0,0.0,OWNED,2037-01-01,Field Not In Use,National Register Listed,Will Conform,-12.0,0
1.0,VT,ACTIVE,BUILDING,1735.9999999999964,6.0,OWNED,2037-01-01,Field Not In Use,National Register Listed,Will Conform,-12.0,0
1.0,VT,ACTIVE,BUILDING,308.0,0.0,OWNED,2037-01-01,Field Not In Use,National Register Listed,Yes,-12.0,0
1.0,VT,ACTIVE,BUILDING,9966.0,30.0,OWNED,2032-01-01,Field Not In Use,National Register Listed,Will Conform,-7.0,0
1.0,VT,ACTIVE,BUILDING,1576.0,0.0,OWNED,2031-01-01,Field Not In Use,National Register Listed,Will Conform,-6.0,0
1.0,VT,ACTIVE,BUILDING,0.0,0.0,OWNED,2032-01-01,Field Not In Use,National Register Listed,Will Conform,-7.0,0
1.0,VT,ACTIVE,BUILDING,0.0,0.0,OWNED,2037-01-01,Field Not In Use,National Register Listed,Will Conform,-12.0,0
1.0,VT,ACTIVE,BUILDING,6274.0,8.0,OWNED,2005-07-01,Field Not In Use,Not Evaluated,Will Conform,20.0,0
1.0,VT,ACTIVE,BUILDING,1022.0,0.0,OWNED,2005-07-01,Field Not In Use,Not Evaluated,Will Conform,20.0,0
1.0,VT,ACTIVE,BUILDING,5255.999999999996,7.0,OWNED,2034-01-01,Field Not In Use,National Register Listed,Will Conform,-9.0,0
1.0,VT,ACTIVE,BUILDING,791.0,0.0,OWNED,2061-01-01,Field Not In Use, ,Will Conform,-36.0,0
1.0,VT,ACTIVE,BUILDING,5269.0,4.999999999999993,OWNED,2035-01-01,Field Not In Use,National Register Listed,Will Conform,-10.0,0
1.0,VT,ACTIVE,BUILDING,20257.0,45.0,OWNED,2018-11-04,Field Not In Use,Not Evaluated,Yes,7.0,0
1.0,VT,ACTIVE,BUILDING,8538.0,0.0,OWNED,2017-12-04,Field Not In Use,Not Evaluated,Yes,8.0,0
1.0,VT,ACTIVE,BUILDING,68135.0,311.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,VT,ACTIVE,BUILDING,32994.0,12.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,VT,ACTIVE,BUILDING,55828.0,249.00000000000003,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,VT,ACTIVE,BUILDING,1850.0,9.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,VT,ACTIVE,BUILDING,31016.0,41.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,VT,ACTIVE,BUILDING,18511.0,30.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,VT,ACTIVE,BUILDING,8241.0,8.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,VT,ACTIVE,BUILDING,4024.0,6.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,VT,ACTIVE,BUILDING,2976.9999999999964,12.0,LEASED,2009-10-01,Field Not In Use,Not Evaluated,Yes,16.0,0
1.0,VT,ACTIVE,BUILDING,2096.0000000000036,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,VT,ACTIVE,BUILDING,3808.0,10.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,VT,ACTIVE,BUILDING,27400.0,76.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,VT,ACTIVE,BUILDING,8119.0,4.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,VT,ACTIVE,BUILDING,5842.0,20.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,VT,ACTIVE,BUILDING,10678.0,11.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,VT,ACTIVE,BUILDING,53885.0,285.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,VT,ACTIVE,BUILDING,4760.0,7.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,VT,ACTIVE,BUILDING,1051.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,VT,ACTIVE,BUILDING,2406.0,4.0,LEASED,2010-06-23,Field Not In Use,Not Evaluated,Yes,15.0,0
1.0,VT,ACTIVE,BUILDING,29567.0,100.0,LEASED,2008-05-01,Field Not In Use,Not Evaluated,Yes,17.0,0
1.0,VT,ACTIVE,BUILDING,23006.0,0.0,LEASED,2008-12-16,Field Not In Use,Not Evaluated,Yes,17.0,0
1.0,VT,ACTIVE,BUILDING,27752.0,55.0,LEASED,2011-02-04,Field Not In Use,Not Evaluated,Yes,14.0,0
1.0,VT,ACTIVE,BUILDING,21953.0,0.0,LEASED,2009-02-06,Field Not In Use,Not Evaluated,Yes,16.0,0
1.0,VT,ACTIVE,BUILDING,25475.0,4.0,LEASED,2009-02-01,Field Not In Use,Not Evaluated,Yes,16.0,0
1.0,VT,ACTIVE,BUILDING,9293.0,22.0,LEASED,1979-06-01,Field Not In Use,Not Evaluated,Will Conform,46.0,0
1.0,VT,ACTIVE,BUILDING,8691.0,20.0,LEASED,2007-10-15,Field Not In Use,Not Evaluated,Yes,18.0,0
1.0,VT,ACTIVE,BUILDING,13049.0,2.999999999999993,LEASED,2010-04-01,Field Not In Use,Not Evaluated,Yes,15.0,0
1.0,VT,ACTIVE,BUILDING,19453.0,81.0,LEASED,2010-10-01,Field Not In Use,Not Evaluated,Will Conform,15.0,0
1.0,VT,ACTIVE,BUILDING,52388.0,300.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,VT,ACTIVE,BUILDING,3191.0,16.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,VT,ACTIVE,BUILDING,5010.0,22.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,VT,ACTIVE,BUILDING,6860.0,30.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,VT,ACTIVE,BUILDING,4513.0,20.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,VT,ACTIVE,BUILDING,4063.0,36.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,VT,ACTIVE,BUILDING,4319.999999999996,2.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,VT,ACTIVE,BUILDING,250.0,0.9999999999999929,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
1.0,VT,ACTIVE,BUILDING,2200.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,VT,ACTIVE,BUILDING,7317.000000000004,2.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
1.0,VT,ACTIVE,BUILDING,48149.0,253.0,LEASED,2000-01-01,Field Not In Use, ,Yes,25.0,0
1.0,VT,ACTIVE,BUILDING,8300.0,2.999999999999993,LEASED,2000-01-01,Field Not In Use, ,Will Conform,25.0,0
10.0,AK,ACTIVE,BUILDING,68316.0,34.0,OWNED,2039-12-31,Field Not In Use,National Register Listed,Will Conform,-14.0,1
10.0,AK,ACTIVE,BUILDING,26888.0,110.0,OWNED,2038-01-01,Field Not In Use,National Register Listed,Will Conform,-13.0,1
